Friday, 1, 0, 31, Indoor_Motion, Contact, OPEN
Saturday, 17, 30, 1, Indoor_Motion, Contact, CLOSED
Saturday, 17, 30, 3, Indoor_Motion, Contact, OPEN
Saturday, 17, 30, 6, Indoor_Motion, Contact, CLOSED
Saturday, 17, 30, 11, Indoor_Motion, Contact, OPEN
Saturday, 17, 30, 13, Indoor_Motion, Contact, CLOSED
Saturday, 17, 30, 17, Indoor_Motion, Contact, OPEN
Saturday, 17, 30, 22, Indoor_Motion, Contact, CLOSED
Saturday, 17, 30, 27, Back_Door, Contact, CLOSED
Saturday, 17, 30, 54, Front_Door, Contact, ON
Saturday, 17, 31, 11, Front_Door, Contact, OFF
Saturday, 17, 31, 33, Presence, Switch, OFF
Saturday, 17, 48, 59, Outdoor_Motion, Contact, OPEN
Saturday, 17, 49, 0, Outdoor_Motion, Contact, CLOSED
Sunday, 0, 50, 29, Outdoor_Motion, Contact, OPEN
Sunday, 0, 50, 31, Outdoor_Motion, Contact, CLOSED
Sunday, 3, 3, 39, Presence, Switch, ON
Sunday, 3, 4, 34, Front_Door, Contact, ON
Sunday, 3, 6, 9, Front_Door, Contact, OFF
Sunday, 5, 36, 41, Outdoor_Motion, Contact, OPEN
Sunday, 5, 36, 45, Outdoor_Motion, Contact, CLOSED
Sunday, 9, 31, 15, Outdoor_Motion, Contact, OPEN
Sunday, 9, 31, 17, Outdoor_Motion, Contact, CLOSED
Sunday, 10, 2, 3, Outdoor_Motion, Contact, OPEN
Sunday, 10, 2, 8, Outdoor_Motion, Contact, CLOSED
Sunday, 11, 3, 43, Indoor_Motion, Contact, OPEN
Sunday, 11, 3, 48, Indoor_Motion, Contact, CLOSED
Sunday, 11, 6, 4, Indoor_Motion, Contact, OPEN
Sunday, 11, 6, 8, Indoor_Motion, Contact, CLOSED
Sunday, 11, 7, 15, Indoor_Motion, Contact, OPEN
Sunday, 11, 7, 19, Indoor_Motion, Contact, CLOSED
Sunday, 11, 12, 10, Indoor_Motion, Contact, OPEN
Sunday, 11, 12, 13, Indoor_Motion, Contact, CLOSED
Sunday, 11, 12, 53, Indoor_Motion, Contact, OPEN
Sunday, 11, 12, 56, Indoor_Motion, Contact, CLOSED
Sunday, 11, 14, 20, Indoor_Motion, Contact, OPEN
Sunday, 11, 14, 21, Indoor_Motion, Contact, CLOSED
Sunday, 11, 14, 58, Indoor_Motion, Contact, OPEN
Sunday, 11, 15, 2, Indoor_Motion, Contact, CLOSED
Sunday, 11, 17, 6, Indoor_Motion, Contact, OPEN
Sunday, 11, 17, 9, Indoor_Motion, Contact, CLOSED
Sunday, 11, 20, 27, Indoor_Motion, Contact, OPEN
Sunday, 11, 20, 28, Indoor_Motion, Contact, CLOSED
Sunday, 11, 20, 47, Indoor_Motion, Contact, OPEN
Sunday, 11, 20, 48, Indoor_Motion, Contact, CLOSED
Sunday, 11, 26, 24, Indoor_Motion, Contact, OPEN
Sunday, 11, 26, 27, Indoor_Motion, Contact, CLOSED
Sunday, 11, 28, 12, Indoor_Motion, Contact, OPEN
Sunday, 11, 28, 15, Indoor_Motion, Contact, CLOSED
Sunday, 11, 28, 59, Indoor_Motion, Contact, OPEN
Sunday, 11, 29, 2, Indoor_Motion, Contact, CLOSED
Sunday, 11, 31, 4, Window, Contact, OPEN
Sunday, 11, 31, 7, Back_Door, Contact, OPEN
Sunday, 11, 31, 7, Indoor_Motion, Contact, OPEN
Sunday, 11, 31, 8, Indoor_Motion, Contact, CLOSED
Sunday, 11, 31, 9, Indoor_Motion, Contact, OPEN
Sunday, 11, 31, 11, Indoor_Motion, Contact, CLOSED
Sunday, 11, 31, 15, Indoor_Motion, Contact, OPEN
Sunday, 11, 31, 19, Indoor_Motion, Contact, CLOSED
Sunday, 11, 31, 24, Indoor_Motion, Contact, OPEN
Sunday, 11, 31, 25, Indoor_Motion, Contact, CLOSED
Sunday, 11, 31, 27, Indoor_Motion, Contact, OPEN
Sunday, 11, 31, 32, Indoor_Motion, Contact, CLOSED
Sunday, 11, 31, 35, Indoor_Motion, Contact, OPEN
Sunday, 11, 31, 38, Indoor_Motion, Contact, CLOSED
Sunday, 11, 31, 39, Indoor_Motion, Contact, OPEN
Sunday, 11, 31, 40, Indoor_Motion, Contact, CLOSED
Sunday, 11, 31, 44, Indoor_Motion, Contact, OPEN
Sunday, 11, 31, 49, Indoor_Motion, Contact, CLOSED
Sunday, 11, 31, 58, Indoor_Motion, Contact, OPEN
Sunday, 11, 32, 2, Indoor_Motion, Contact, CLOSED
Sunday, 11, 32, 3, Indoor_Motion, Contact, OPEN
Sunday, 11, 32, 6, Indoor_Motion, Contact, CLOSED
Sunday, 11, 32, 12, Indoor_Motion, Contact, OPEN
Sunday, 11, 32, 14, Indoor_Motion, Contact, CLOSED
Sunday, 11, 32, 21, Indoor_Motion, Contact, OPEN
Sunday, 11, 32, 25, Indoor_Motion, Contact, CLOSED
Sunday, 11, 32, 27, Indoor_Motion, Contact, OPEN
Sunday, 11, 32, 29, Indoor_Motion, Contact, CLOSED
Sunday, 11, 32, 30, Indoor_Motion, Contact, OPEN
Sunday, 11, 32, 34, Indoor_Motion, Contact, CLOSED
Sunday, 11, 32, 42, Indoor_Motion, Contact, OPEN
Sunday, 11, 32, 47, Indoor_Motion, Contact, CLOSED
Sunday, 11, 32, 50, Indoor_Motion, Contact, OPEN
Sunday, 11, 32, 54, Indoor_Motion, Contact, CLOSED
Sunday, 11, 32, 56, Indoor_Motion, Contact, OPEN
Sunday, 11, 32, 57, Indoor_Motion, Contact, CLOSED
Sunday, 11, 33, 6, Indoor_Motion, Contact, OPEN
Sunday, 11, 33, 8, Indoor_Motion, Contact, CLOSED
Sunday, 11, 33, 9, Indoor_Motion, Contact, OPEN
Sunday, 11, 33, 13, Indoor_Motion, Contact, CLOSED
Sunday, 11, 33, 14, Indoor_Motion, Contact, OPEN
Sunday, 11, 33, 19, Indoor_Motion, Contact, CLOSED
Sunday, 11, 33, 28, Indoor_Motion, Contact, OPEN
Sunday, 11, 33, 30, Indoor_Motion, Contact, CLOSED
Sunday, 11, 33, 34, Indoor_Motion, Contact, OPEN
Sunday, 11, 33, 37, Indoor_Motion, Contact, CLOSED
Sunday, 11, 33, 40, Indoor_Motion, Contact, OPEN
Sunday, 11, 33, 42, Indoor_Motion, Contact, CLOSED
Sunday, 11, 33, 44, Indoor_Motion, Contact, OPEN
Sunday, 11, 33, 45, Indoor_Motion, Contact, CLOSED
Sunday, 11, 33, 48, Indoor_Motion, Contact, OPEN
Sunday, 11, 33, 50, Indoor_Motion, Contact, CLOSED
Sunday, 11, 33, 55, Indoor_Motion, Contact, OPEN
Sunday, 11, 33, 57, Indoor_Motion, Contact, CLOSED
Sunday, 11, 34, 0, Indoor_Motion, Contact, OPEN
Sunday, 11, 34, 3, Indoor_Motion, Contact, CLOSED
Sunday, 11, 34, 4, Indoor_Motion, Contact, OPEN
Sunday, 11, 34, 5, Indoor_Motion, Contact, CLOSED
Sunday, 11, 34, 6, Indoor_Motion, Contact, OPEN
Sunday, 11, 34, 8, Indoor_Motion, Contact, CLOSED
Sunday, 11, 34, 10, Indoor_Motion, Contact, OPEN
Sunday, 11, 34, 14, Indoor_Motion, Contact, CLOSED
Sunday, 11, 34, 16, Indoor_Motion, Contact, OPEN
Sunday, 11, 34, 21, Indoor_Motion, Contact, CLOSED
Sunday, 11, 34, 28, Indoor_Motion, Contact, OPEN
Sunday, 11, 34, 30, Indoor_Motion, Contact, CLOSED
Sunday, 11, 34, 31, Indoor_Motion, Contact, OPEN
Sunday, 11, 34, 32, Indoor_Motion, Contact, CLOSED
Sunday, 11, 34, 36, Indoor_Motion, Contact, OPEN
Sunday, 11, 34, 40, Indoor_Motion, Contact, CLOSED
Sunday, 11, 34, 50, Indoor_Motion, Contact, OPEN
Sunday, 11, 34, 55, Indoor_Motion, Contact, CLOSED
Sunday, 11, 34, 56, Indoor_Motion, Contact, OPEN
Sunday, 11, 35, 1, Indoor_Motion, Contact, CLOSED
Sunday, 11, 35, 2, Indoor_Motion, Contact, OPEN
Sunday, 11, 35, 3, Indoor_Motion, Contact, CLOSED
Sunday, 11, 35, 5, Indoor_Motion, Contact, OPEN
Sunday, 11, 35, 10, Indoor_Motion, Contact, CLOSED
Sunday, 11, 35, 11, Indoor_Motion, Contact, OPEN
Sunday, 11, 35, 15, Indoor_Motion, Contact, CLOSED
Sunday, 11, 35, 26, Indoor_Motion, Contact, OPEN
Sunday, 11, 35, 28, Indoor_Motion, Contact, CLOSED
Sunday, 11, 35, 31, Indoor_Motion, Contact, OPEN
Sunday, 11, 35, 36, Indoor_Motion, Contact, CLOSED
Sunday, 11, 35, 51, Indoor_Motion, Contact, OPEN
Sunday, 11, 35, 54, Indoor_Motion, Contact, CLOSED
Sunday, 11, 35, 57, Indoor_Motion, Contact, OPEN
Sunday, 11, 35, 58, Indoor_Motion, Contact, CLOSED
Sunday, 11, 36, 1, Indoor_Motion, Contact, OPEN
Sunday, 11, 36, 6, Indoor_Motion, Contact, CLOSED
Sunday, 11, 36, 7, Indoor_Motion, Contact, OPEN
Sunday, 11, 36, 9, Indoor_Motion, Contact, CLOSED
Sunday, 11, 36, 12, Indoor_Motion, Contact, OPEN
Sunday, 11, 36, 15, Indoor_Motion, Contact, CLOSED
Sunday, 11, 36, 18, Indoor_Motion, Contact, OPEN
Sunday, 11, 36, 19, Indoor_Motion, Contact, CLOSED
Sunday, 11, 36, 20, Indoor_Motion, Contact, OPEN
Sunday, 11, 36, 22, Indoor_Motion, Contact, CLOSED
Sunday, 11, 36, 24, Indoor_Motion, Contact, OPEN
Sunday, 11, 36, 25, Indoor_Motion, Contact, CLOSED
Sunday, 11, 36, 26, Indoor_Motion, Contact, OPEN
Sunday, 11, 36, 27, Indoor_Motion, Contact, CLOSED
Sunday, 11, 36, 28, Indoor_Motion, Contact, OPEN
Sunday, 11, 36, 30, Indoor_Motion, Contact, CLOSED
Sunday, 11, 36, 33, Indoor_Motion, Contact, OPEN
Sunday, 11, 36, 35, Indoor_Motion, Contact, CLOSED
Sunday, 11, 36, 37, Indoor_Motion, Contact, OPEN
Sunday, 11, 36, 39, Indoor_Motion, Contact, CLOSED
Sunday, 11, 36, 56, Indoor_Motion, Contact, OPEN
Sunday, 11, 37, 1, Indoor_Motion, Contact, CLOSED
Sunday, 11, 37, 12, Indoor_Motion, Contact, OPEN
Sunday, 11, 37, 16, Indoor_Motion, Contact, CLOSED
Sunday, 11, 37, 20, Indoor_Motion, Contact, OPEN
Sunday, 11, 37, 24, Indoor_Motion, Contact, CLOSED
Sunday, 11, 37, 25, Indoor_Motion, Contact, OPEN
Sunday, 11, 37, 28, Indoor_Motion, Contact, CLOSED
Sunday, 11, 37, 34, Indoor_Motion, Contact, OPEN
Sunday, 11, 37, 37, Indoor_Motion, Contact, CLOSED
Sunday, 11, 37, 40, Indoor_Motion, Contact, OPEN
Sunday, 11, 37, 41, Indoor_Motion, Contact, CLOSED
Sunday, 11, 37, 47, Indoor_Motion, Contact, OPEN
Sunday, 11, 37, 51, Indoor_Motion, Contact, CLOSED
Sunday, 11, 37, 55, Indoor_Motion, Contact, OPEN
Sunday, 11, 37, 56, Indoor_Motion, Contact, CLOSED
Sunday, 11, 37, 58, Indoor_Motion, Contact, OPEN
Sunday, 11, 38, 1, Indoor_Motion, Contact, CLOSED
Sunday, 11, 38, 6, Indoor_Motion, Contact, OPEN
Sunday, 11, 38, 9, Indoor_Motion, Contact, CLOSED
Sunday, 11, 38, 24, Indoor_Motion, Contact, OPEN
Sunday, 11, 38, 29, Indoor_Motion, Contact, CLOSED
Sunday, 11, 38, 36, Indoor_Motion, Contact, OPEN
Sunday, 11, 38, 41, Indoor_Motion, Contact, CLOSED
Sunday, 11, 38, 48, Indoor_Motion, Contact, OPEN
Sunday, 11, 38, 51, Indoor_Motion, Contact, CLOSED
Sunday, 11, 38, 52, Indoor_Motion, Contact, OPEN
Sunday, 11, 38, 55, Indoor_Motion, Contact, CLOSED
Sunday, 11, 39, 4, Indoor_Motion, Contact, OPEN
Sunday, 11, 39, 9, Indoor_Motion, Contact, CLOSED
Sunday, 11, 39, 11, Indoor_Motion, Contact, OPEN
Sunday, 11, 39, 16, Indoor_Motion, Contact, CLOSED
Sunday, 11, 39, 24, Indoor_Motion, Contact, OPEN
Sunday, 11, 39, 25, Indoor_Motion, Contact, CLOSED
Sunday, 11, 39, 27, Indoor_Motion, Contact, OPEN
Sunday, 11, 39, 31, Indoor_Motion, Contact, CLOSED
Sunday, 11, 39, 35, Indoor_Motion, Contact, OPEN
Sunday, 11, 39, 39, Indoor_Motion, Contact, CLOSED
Sunday, 11, 39, 40, Indoor_Motion, Contact, OPEN
Sunday, 11, 39, 43, Indoor_Motion, Contact, CLOSED
Sunday, 11, 39, 49, Indoor_Motion, Contact, OPEN
Sunday, 11, 39, 51, Indoor_Motion, Contact, CLOSED
Sunday, 11, 40, 1, Indoor_Motion, Contact, OPEN
Sunday, 11, 40, 6, Indoor_Motion, Contact, CLOSED
Sunday, 11, 40, 7, Indoor_Motion, Contact, OPEN
Sunday, 11, 40, 11, Indoor_Motion, Contact, CLOSED
Sunday, 11, 40, 12, Indoor_Motion, Contact, OPEN
Sunday, 11, 40, 16, Indoor_Motion, Contact, CLOSED
Sunday, 11, 40, 20, Indoor_Motion, Contact, OPEN
Sunday, 11, 40, 22, Indoor_Motion, Contact, CLOSED
Sunday, 11, 40, 24, Indoor_Motion, Contact, OPEN
Sunday, 11, 40, 27, Indoor_Motion, Contact, CLOSED
Sunday, 11, 40, 29, Indoor_Motion, Contact, OPEN
Sunday, 11, 40, 31, Indoor_Motion, Contact, CLOSED
Sunday, 11, 40, 35, Indoor_Motion, Contact, OPEN
Sunday, 11, 40, 37, Indoor_Motion, Contact, CLOSED
Sunday, 11, 40, 39, Indoor_Motion, Contact, OPEN
Sunday, 11, 40, 43, Indoor_Motion, Contact, CLOSED
Sunday, 11, 40, 45, Indoor_Motion, Contact, OPEN
Sunday, 11, 40, 50, Indoor_Motion, Contact, CLOSED
Sunday, 11, 40, 54, Indoor_Motion, Contact, OPEN
Sunday, 11, 40, 57, Indoor_Motion, Contact, CLOSED
Sunday, 11, 40, 58, Indoor_Motion, Contact, OPEN
Sunday, 11, 41, 0, Indoor_Motion, Contact, CLOSED
Sunday, 11, 41, 5, Indoor_Motion, Contact, OPEN
Sunday, 11, 41, 8, Indoor_Motion, Contact, CLOSED
Sunday, 11, 41, 18, Indoor_Motion, Contact, OPEN
Sunday, 11, 41, 22, Indoor_Motion, Contact, CLOSED
Sunday, 11, 41, 33, Indoor_Motion, Contact, OPEN
Sunday, 11, 41, 38, Indoor_Motion, Contact, CLOSED
Sunday, 11, 41, 46, Indoor_Motion, Contact, OPEN
Sunday, 11, 41, 51, Indoor_Motion, Contact, CLOSED
Sunday, 11, 41, 56, Indoor_Motion, Contact, OPEN
Sunday, 11, 42, 1, Indoor_Motion, Contact, CLOSED
Sunday, 11, 42, 8, Indoor_Motion, Contact, OPEN
Sunday, 11, 42, 13, Indoor_Motion, Contact, CLOSED
Sunday, 11, 42, 18, Indoor_Motion, Contact, OPEN
Sunday, 11, 42, 20, Indoor_Motion, Contact, CLOSED
Sunday, 11, 42, 29, Indoor_Motion, Contact, OPEN
Sunday, 11, 42, 33, Indoor_Motion, Contact, CLOSED
Sunday, 11, 42, 34, Indoor_Motion, Contact, OPEN
Sunday, 11, 42, 39, Indoor_Motion, Contact, CLOSED
Sunday, 11, 42, 40, Indoor_Motion, Contact, OPEN
Sunday, 11, 42, 41, Indoor_Motion, Contact, CLOSED
Sunday, 11, 42, 47, Indoor_Motion, Contact, OPEN
Sunday, 11, 42, 48, Indoor_Motion, Contact, CLOSED
Sunday, 11, 42, 51, Indoor_Motion, Contact, OPEN
Sunday, 11, 42, 56, Indoor_Motion, Contact, CLOSED
Sunday, 11, 43, 5, Indoor_Motion, Contact, OPEN
Sunday, 11, 43, 7, Indoor_Motion, Contact, CLOSED
Sunday, 11, 43, 9, Indoor_Motion, Contact, OPEN
Sunday, 11, 43, 10, Indoor_Motion, Contact, CLOSED
Sunday, 11, 43, 11, Indoor_Motion, Contact, OPEN
Sunday, 11, 43, 14, Indoor_Motion, Contact, CLOSED
Sunday, 11, 43, 16, Indoor_Motion, Contact, OPEN
Sunday, 11, 43, 19, Indoor_Motion, Contact, CLOSED
Sunday, 11, 43, 21, Indoor_Motion, Contact, OPEN
Sunday, 11, 43, 23, Indoor_Motion, Contact, CLOSED
Sunday, 11, 43, 27, Indoor_Motion, Contact, OPEN
Sunday, 11, 43, 29, Indoor_Motion, Contact, CLOSED
Sunday, 11, 43, 45, Indoor_Motion, Contact, OPEN
Sunday, 11, 43, 46, Indoor_Motion, Contact, CLOSED
Sunday, 11, 43, 47, Indoor_Motion, Contact, OPEN
Sunday, 11, 43, 50, Indoor_Motion, Contact, CLOSED
Sunday, 11, 44, 1, Indoor_Motion, Contact, OPEN
Sunday, 11, 44, 2, Indoor_Motion, Contact, CLOSED
Sunday, 11, 44, 6, Indoor_Motion, Contact, OPEN
Sunday, 11, 44, 8, Indoor_Motion, Contact, CLOSED
Sunday, 11, 44, 13, Indoor_Motion, Contact, OPEN
Sunday, 11, 44, 18, Indoor_Motion, Contact, CLOSED
Sunday, 11, 44, 21, Indoor_Motion, Contact, OPEN
Sunday, 11, 44, 24, Indoor_Motion, Contact, CLOSED
Sunday, 11, 44, 32, Indoor_Motion, Contact, OPEN
Sunday, 11, 44, 37, Indoor_Motion, Contact, CLOSED
Sunday, 11, 44, 45, Indoor_Motion, Contact, OPEN
Sunday, 11, 44, 48, Indoor_Motion, Contact, CLOSED
Sunday, 11, 45, 0, Indoor_Motion, Contact, OPEN
Sunday, 11, 45, 5, Indoor_Motion, Contact, CLOSED
Sunday, 11, 45, 8, Indoor_Motion, Contact, OPEN
Sunday, 11, 45, 9, Indoor_Motion, Contact, CLOSED
Sunday, 11, 45, 12, Indoor_Motion, Contact, OPEN
Sunday, 11, 45, 13, Indoor_Motion, Contact, CLOSED
Sunday, 11, 45, 18, Indoor_Motion, Contact, OPEN
Sunday, 11, 45, 22, Indoor_Motion, Contact, CLOSED
Sunday, 11, 45, 27, Indoor_Motion, Contact, OPEN
Sunday, 11, 45, 31, Indoor_Motion, Contact, CLOSED
Sunday, 11, 45, 34, Indoor_Motion, Contact, OPEN
Sunday, 11, 45, 36, Indoor_Motion, Contact, CLOSED
Sunday, 11, 45, 38, Indoor_Motion, Contact, OPEN
Sunday, 11, 45, 39, Indoor_Motion, Contact, CLOSED
Sunday, 11, 45, 40, Indoor_Motion, Contact, OPEN
Sunday, 11, 45, 45, Indoor_Motion, Contact, CLOSED
Sunday, 11, 45, 46, Indoor_Motion, Contact, OPEN
Sunday, 11, 45, 49, Indoor_Motion, Contact, CLOSED
Sunday, 11, 45, 54, Indoor_Motion, Contact, OPEN
Sunday, 11, 45, 55, Indoor_Motion, Contact, CLOSED
Sunday, 11, 46, 0, Indoor_Motion, Contact, OPEN
Sunday, 11, 46, 4, Indoor_Motion, Contact, CLOSED
Sunday, 11, 46, 5, Indoor_Motion, Contact, OPEN
Sunday, 11, 46, 7, Indoor_Motion, Contact, CLOSED
Sunday, 11, 46, 8, Indoor_Motion, Contact, OPEN
Sunday, 11, 46, 12, Indoor_Motion, Contact, CLOSED
Sunday, 11, 46, 17, Indoor_Motion, Contact, OPEN
Sunday, 11, 46, 21, Indoor_Motion, Contact, CLOSED
Sunday, 11, 46, 22, Indoor_Motion, Contact, OPEN
Sunday, 11, 46, 25, Indoor_Motion, Contact, CLOSED
Sunday, 11, 46, 28, Indoor_Motion, Contact, OPEN
Sunday, 11, 46, 29, Indoor_Motion, Contact, CLOSED
Sunday, 11, 46, 32, Indoor_Motion, Contact, OPEN
Sunday, 11, 46, 35, Indoor_Motion, Contact, CLOSED
Sunday, 11, 46, 39, Indoor_Motion, Contact, OPEN
Sunday, 11, 46, 41, Indoor_Motion, Contact, CLOSED
Sunday, 11, 46, 44, Indoor_Motion, Contact, OPEN
Sunday, 11, 46, 45, Indoor_Motion, Contact, CLOSED
Sunday, 11, 47, 1, Indoor_Motion, Contact, OPEN
Sunday, 11, 47, 5, Indoor_Motion, Contact, CLOSED
Sunday, 11, 47, 6, Indoor_Motion, Contact, OPEN
Sunday, 11, 47, 9, Indoor_Motion, Contact, CLOSED
Sunday, 11, 47, 11, Indoor_Motion, Contact, OPEN
Sunday, 11, 47, 15, Indoor_Motion, Contact, CLOSED
Sunday, 11, 47, 22, Indoor_Motion, Contact, OPEN
Sunday, 11, 47, 25, Indoor_Motion, Contact, CLOSED
Sunday, 11, 47, 28, Indoor_Motion, Contact, OPEN
Sunday, 11, 47, 30, Indoor_Motion, Contact, CLOSED
Sunday, 11, 47, 31, Indoor_Motion, Contact, OPEN
Sunday, 11, 47, 32, Indoor_Motion, Contact, CLOSED
Sunday, 11, 47, 34, Indoor_Motion, Contact, OPEN
Sunday, 11, 47, 36, Indoor_Motion, Contact, CLOSED
Sunday, 11, 47, 38, Indoor_Motion, Contact, OPEN
Sunday, 11, 47, 40, Indoor_Motion, Contact, CLOSED
Sunday, 11, 47, 44, Indoor_Motion, Contact, OPEN
Sunday, 11, 47, 47, Indoor_Motion, Contact, CLOSED
Sunday, 11, 47, 57, Indoor_Motion, Contact, OPEN
Sunday, 11, 48, 2, Indoor_Motion, Contact, CLOSED
Sunday, 11, 48, 4, Indoor_Motion, Contact, OPEN
Sunday, 11, 48, 6, Indoor_Motion, Contact, CLOSED
Sunday, 11, 48, 9, Indoor_Motion, Contact, OPEN
Sunday, 11, 48, 10, Indoor_Motion, Contact, CLOSED
Sunday, 11, 48, 18, Indoor_Motion, Contact, OPEN
Sunday, 11, 48, 22, Indoor_Motion, Contact, CLOSED
Sunday, 11, 48, 26, Indoor_Motion, Contact, OPEN
Sunday, 11, 48, 29, Indoor_Motion, Contact, CLOSED
Sunday, 11, 48, 32, Indoor_Motion, Contact, OPEN
Sunday, 11, 48, 34, Indoor_Motion, Contact, CLOSED
Sunday, 11, 48, 35, Indoor_Motion, Contact, OPEN
Sunday, 11, 48, 40, Indoor_Motion, Contact, CLOSED
Sunday, 11, 48, 43, Indoor_Motion, Contact, OPEN
Sunday, 11, 48, 46, Indoor_Motion, Contact, CLOSED
Sunday, 11, 48, 54, Indoor_Motion, Contact, OPEN
Sunday, 11, 48, 56, Indoor_Motion, Contact, CLOSED
Sunday, 11, 49, 2, Indoor_Motion, Contact, OPEN
Sunday, 11, 49, 3, Indoor_Motion, Contact, CLOSED
Sunday, 11, 49, 6, Indoor_Motion, Contact, OPEN
Sunday, 11, 49, 11, Indoor_Motion, Contact, CLOSED
Sunday, 11, 49, 21, Indoor_Motion, Contact, OPEN
Sunday, 11, 49, 26, Indoor_Motion, Contact, CLOSED
Sunday, 11, 49, 27, Indoor_Motion, Contact, OPEN
Sunday, 11, 49, 28, Indoor_Motion, Contact, CLOSED
Sunday, 11, 49, 34, Indoor_Motion, Contact, OPEN
Sunday, 11, 49, 35, Indoor_Motion, Contact, CLOSED
Sunday, 11, 49, 37, Indoor_Motion, Contact, OPEN
Sunday, 11, 49, 39, Indoor_Motion, Contact, CLOSED
Sunday, 11, 49, 43, Indoor_Motion, Contact, OPEN
Sunday, 11, 49, 48, Indoor_Motion, Contact, CLOSED
Sunday, 11, 49, 50, Indoor_Motion, Contact, OPEN
Sunday, 11, 49, 52, Indoor_Motion, Contact, CLOSED
Sunday, 11, 49, 54, Indoor_Motion, Contact, OPEN
Sunday, 11, 49, 57, Indoor_Motion, Contact, CLOSED
Sunday, 11, 49, 58, Indoor_Motion, Contact, OPEN
Sunday, 11, 50, 3, Indoor_Motion, Contact, CLOSED
Sunday, 11, 50, 16, Indoor_Motion, Contact, OPEN
Sunday, 11, 50, 18, Indoor_Motion, Contact, CLOSED
Sunday, 11, 50, 19, Indoor_Motion, Contact, OPEN
Sunday, 11, 50, 20, Indoor_Motion, Contact, CLOSED
Sunday, 11, 50, 24, Indoor_Motion, Contact, OPEN
Sunday, 11, 50, 27, Indoor_Motion, Contact, CLOSED
Sunday, 11, 50, 33, Indoor_Motion, Contact, OPEN
Sunday, 11, 50, 37, Indoor_Motion, Contact, CLOSED
Sunday, 11, 50, 43, Indoor_Motion, Contact, OPEN
Sunday, 11, 50, 47, Indoor_Motion, Contact, CLOSED
Sunday, 11, 50, 51, Indoor_Motion, Contact, OPEN
Sunday, 11, 50, 56, Indoor_Motion, Contact, CLOSED
Sunday, 11, 51, 5, Indoor_Motion, Contact, OPEN
Sunday, 11, 51, 7, Indoor_Motion, Contact, CLOSED
Sunday, 11, 51, 8, Indoor_Motion, Contact, OPEN
Sunday, 11, 51, 13, Indoor_Motion, Contact, CLOSED
Sunday, 11, 51, 22, Indoor_Motion, Contact, OPEN
Sunday, 11, 51, 23, Indoor_Motion, Contact, CLOSED
Sunday, 11, 51, 24, Indoor_Motion, Contact, OPEN
Sunday, 11, 51, 27, Indoor_Motion, Contact, CLOSED
Sunday, 11, 51, 32, Indoor_Motion, Contact, OPEN
Sunday, 11, 51, 34, Indoor_Motion, Contact, CLOSED
Sunday, 11, 51, 38, Indoor_Motion, Contact, OPEN
Sunday, 11, 51, 42, Indoor_Motion, Contact, CLOSED
Sunday, 11, 51, 43, Indoor_Motion, Contact, OPEN
Sunday, 11, 51, 44, Indoor_Motion, Contact, CLOSED
Sunday, 11, 51, 46, Indoor_Motion, Contact, OPEN
Sunday, 11, 51, 47, Indoor_Motion, Contact, CLOSED
Sunday, 11, 51, 54, Indoor_Motion, Contact, OPEN
Sunday, 11, 51, 56, Indoor_Motion, Contact, CLOSED
Sunday, 11, 51, 57, Indoor_Motion, Contact, OPEN
Sunday, 11, 52, 0, Indoor_Motion, Contact, CLOSED
Sunday, 11, 52, 5, Indoor_Motion, Contact, OPEN
Sunday, 11, 52, 7, Indoor_Motion, Contact, CLOSED
Sunday, 11, 52, 19, Indoor_Motion, Contact, OPEN
Sunday, 11, 52, 21, Indoor_Motion, Contact, CLOSED
Sunday, 11, 52, 30, Indoor_Motion, Contact, OPEN
Sunday, 11, 52, 35, Indoor_Motion, Contact, CLOSED
Sunday, 11, 52, 36, Indoor_Motion, Contact, OPEN
Sunday, 11, 52, 37, Indoor_Motion, Contact, CLOSED
Sunday, 11, 52, 42, Indoor_Motion, Contact, OPEN
Sunday, 11, 52, 44, Indoor_Motion, Contact, CLOSED
Sunday, 11, 52, 54, Indoor_Motion, Contact, OPEN
Sunday, 11, 52, 59, Indoor_Motion, Contact, CLOSED
Sunday, 11, 53, 0, Indoor_Motion, Contact, OPEN
Sunday, 11, 53, 5, Indoor_Motion, Contact, CLOSED
Sunday, 11, 53, 7, Indoor_Motion, Contact, OPEN
Sunday, 11, 53, 11, Indoor_Motion, Contact, CLOSED
Sunday, 11, 53, 13, Indoor_Motion, Contact, OPEN
Sunday, 11, 53, 14, Indoor_Motion, Contact, CLOSED
Sunday, 11, 53, 29, Indoor_Motion, Contact, OPEN
Sunday, 11, 53, 33, Indoor_Motion, Contact, CLOSED
Sunday, 11, 53, 35, Indoor_Motion, Contact, OPEN
Sunday, 11, 53, 37, Indoor_Motion, Contact, CLOSED
Sunday, 11, 53, 45, Indoor_Motion, Contact, OPEN
Sunday, 11, 53, 49, Indoor_Motion, Contact, CLOSED
Sunday, 11, 53, 52, Indoor_Motion, Contact, OPEN
Sunday, 11, 53, 54, Indoor_Motion, Contact, CLOSED
Sunday, 11, 53, 58, Indoor_Motion, Contact, OPEN
Sunday, 11, 53, 59, Indoor_Motion, Contact, CLOSED
Sunday, 11, 54, 0, Indoor_Motion, Contact, OPEN
Sunday, 11, 54, 1, Indoor_Motion, Contact, CLOSED
